,603259.SH,603259.SH,603259.SH,603259.SH,603259.SH
,药明康德,药明康德,药明康德,药明康德,药明康德
date,open,close,high,low,volume
2014/1/2,0,0,0,0,0
2014/1/3,0,0,0,0,0
2014/1/6,0,0,0,0,0
2014/1/7,0,0,0,0,0
2014/1/8,0,0,0,0,0
2014/1/9,0,0,0,0,0
2014/1/10,0,0,0,0,0
2014/1/13,0,0,0,0,0
2014/1/14,0,0,0,0,0
2014/1/15,0,0,0,0,0
2014/1/16,0,0,0,0,0
2014/1/17,0,0,0,0,0
2014/1/20,0,0,0,0,0
2014/1/21,0,0,0,0,0
2014/1/22,0,0,0,0,0
2014/1/23,0,0,0,0,0
2014/1/24,0,0,0,0,0
2014/1/27,0,0,0,0,0
2014/1/28,0,0,0,0,0
2014/1/29,0,0,0,0,0
2014/1/30,0,0,0,0,0
2014/2/7,0,0,0,0,0
2014/2/10,0,0,0,0,0
2014/2/11,0,0,0,0,0
2014/2/12,0,0,0,0,0
2014/2/13,0,0,0,0,0
2014/2/14,0,0,0,0,0
2014/2/17,0,0,0,0,0
2014/2/18,0,0,0,0,0
2014/2/19,0,0,0,0,0
2014/2/20,0,0,0,0,0
2014/2/21,0,0,0,0,0
2014/2/24,0,0,0,0,0
2014/2/25,0,0,0,0,0
2014/2/26,0,0,0,0,0
2014/2/27,0,0,0,0,0
2014/2/28,0,0,0,0,0
2014/3/3,0,0,0,0,0
2014/3/4,0,0,0,0,0
2014/3/5,0,0,0,0,0
2014/3/6,0,0,0,0,0
2014/3/7,0,0,0,0,0
2014/3/10,0,0,0,0,0
2014/3/11,0,0,0,0,0
2014/3/12,0,0,0,0,0
2014/3/13,0,0,0,0,0
2014/3/14,0,0,0,0,0
2014/3/17,0,0,0,0,0
2014/3/18,0,0,0,0,0
2014/3/19,0,0,0,0,0
2014/3/20,0,0,0,0,0
2014/3/21,0,0,0,0,0
2014/3/24,0,0,0,0,0
2014/3/25,0,0,0,0,0
2014/3/26,0,0,0,0,0
2014/3/27,0,0,0,0,0
2014/3/28,0,0,0,0,0
2014/3/31,0,0,0,0,0
2014/4/1,0,0,0,0,0
2014/4/2,0,0,0,0,0
2014/4/3,0,0,0,0,0
2014/4/4,0,0,0,0,0
2014/4/8,0,0,0,0,0
2014/4/9,0,0,0,0,0
2014/4/10,0,0,0,0,0
2014/4/11,0,0,0,0,0
2014/4/14,0,0,0,0,0
2014/4/15,0,0,0,0,0
2014/4/16,0,0,0,0,0
2014/4/17,0,0,0,0,0
2014/4/18,0,0,0,0,0
2014/4/21,0,0,0,0,0
2014/4/22,0,0,0,0,0
2014/4/23,0,0,0,0,0
2014/4/24,0,0,0,0,0
2014/4/25,0,0,0,0,0
2014/4/28,0,0,0,0,0
